Symbol,Entry Date,Exit Date,Quantity,Buy Value,Sell Value,Actualised Profit,Buy Price Per Unit,Sell Price Per Unit,Buy Condition 50 DMA,Buy Condition 200 DMA,Entry 50 DMA Value,Entry 200 DMA Value,DMA Diff on Entry,Sell Condition 50 DMA,Sell Condition 200 DMA,Exit 50 DMA Value,Exit 200 DMA Value,DMA Diff on Exit,Buy Verdict,Current Price,Price Change Since Sell,Sell Verdict,Opportunity Cost/Gain,Actualised Profit (Formatted),Entry FY,Exit FY
CANBK,2024-05-09,2024-09-03,3,331.98,334.95,2.97,110.66000000000001,111.64999999999999,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,52.44,2.97,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,12,1328.16,1339.8,11.64,110.68,111.64999999999999,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,209.76,11.64,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,4,442.64,446.6,3.96,110.66,111.65,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,69.92,3.96,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,4,442.64,446.6,3.96,110.66,111.65,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,69.92,3.96,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,4,442.64,446.6,3.96,110.66,111.65,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,69.92,3.96,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,4,442.64,446.6,3.96,110.66,111.65,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,69.92,3.96,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,4,442.64,446.6,3.96,110.66,111.65,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,69.92,3.96,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,12,1327.92,1339.8,11.88,110.66000000000001,111.64999999999999,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,209.76,11.88,FY 2024-25,FY 2024-25
CANBK,2024-05-09,2024-09-03,48,5312.64,5359.2,46.56,110.68,111.64999999999999,-6.85%,+21.56%,110.08,84.36,+30.49%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,839.04,46.56,FY 2024-25,FY 2024-25
PRESTIGE,2024-05-09,2024-10-03,5,7425.5,8770.0,1344.5,1485.1,1754.0,+20.18%,+54.59%,1235.98,960.86,+28.63%,-2.20%,+17.30%,1793.27,1495.15,+19.94%,Good call,1780.0,1.48%,Wrong early sell,130.00,"1,344.50",FY 2024-25,FY 2024-25
NCC,2024-05-09,2024-10-22,30,7060.5,8730.0,1669.5,235.35,291.0,-4.14%,+26.11%,242.18,184.10,+31.55%,-6.32%,+6.36%,308.29,271.54,+13.54%,Good call,213.5500030517578,-26.62%,Good call,"-2,323.50","1,669.50",FY 2024-25,FY 2024-25
ELECON,2024-05-09,2024-10-22,1,504.725,575.45,70.725,504.725,575.45,+1.23%,+10.89%,495.75,452.55,+9.55%,-8.04%,+3.21%,637.85,568.29,+12.24%,Good call,557.7999877929688,-3.07%,Good call,-17.65,70.72,FY 2024-25,FY 2024-25
ELECON,2024-05-09,2024-10-22,9,4542.525,5179.05,636.525,504.72499999999997,575.45,+1.23%,+10.89%,495.75,452.55,+9.55%,-8.04%,+3.21%,637.85,568.29,+12.24%,Good call,557.7999877929688,-3.07%,Good call,-158.85,636.52,FY 2024-25,FY 2024-25
ELECON,2024-05-09,2024-10-22,1,504.725,575.45,70.725,504.725,575.45,+1.23%,+10.89%,495.75,452.55,+9.55%,-8.04%,+3.21%,637.85,568.29,+12.24%,Good call,557.7999877929688,-3.07%,Good call,-17.65,70.72,FY 2024-25,FY 2024-25
ELECON,2024-05-09,2024-10-22,9,4542.525,5179.05,636.525,504.72499999999997,575.45,+1.23%,+10.89%,495.75,452.55,+9.55%,-8.04%,+3.21%,637.85,568.29,+12.24%,Good call,557.7999877929688,-3.07%,Good call,-158.85,636.52,FY 2024-25,FY 2024-25
TATAPOWER,2024-05-09,2024-10-22,12,5032.8,5316.6,283.8,419.40000000000003,443.05,+0.96%,+30.60%,405.29,313.32,+29.35%,-1.57%,+4.59%,440.20,414.29,+6.25%,Good call,400.25,-9.66%,Good call,-513.60,283.80,FY 2024-25,FY 2024-25
TATAPOWER,2024-05-09,2024-10-22,8,3355.2,3544.4,189.2,419.4,443.05,+0.96%,+30.60%,405.29,313.32,+29.35%,-1.57%,+4.59%,440.20,414.29,+6.25%,Good call,400.25,-9.66%,Good call,-342.40,189.20,FY 2024-25,FY 2024-25
VBL,2024-05-09,2024-10-24,5,2882.5,3032.5,150.0,576.5,606.5,+0.57%,+26.86%,572.62,453.95,+26.14%,-0.29%,+3.33%,609.32,588.01,+3.62%,Good call,459.3500061035156,-24.26%,Good call,-735.75,150.00,FY 2024-25,FY 2024-25
VBL,2024-05-09,2024-10-24,7,4035.5,4245.5,210.0,576.5,606.5,+0.57%,+26.86%,572.62,453.95,+26.14%,-0.29%,+3.33%,609.32,588.01,+3.62%,Good call,459.3500061035156,-24.26%,Good call,"-1,030.05",210.00,FY 2024-25,FY 2024-25
SIEMENS,2024-05-09,2024-10-24,2,12320.1,13708.0,1387.9,6160.05,6854.0,+16.21%,+46.92%,3085.51,2440.70,+26.42%,-3.49%,+11.08%,4150.60,3606.05,+15.10%,Good call,3155.60009765625,-53.96%,Good call,"-7,396.80","1,387.90",FY 2024-25,FY 2024-25
ABB,2024-05-09,2024-10-24,3,21088.05,22949.85,1861.8,7029.349999999999,7649.95,+13.70%,+44.03%,6086.06,4804.49,+26.67%,-4.09%,+9.40%,7911.06,6935.49,+14.07%,Good call,5238.0,-31.53%,Good call,"-7,235.85","1,861.80",FY 2024-25,FY 2024-25
CDSL,2024-05-09,2024-10-25,10,21023.0,14301.5,-6721.5,2102.3,1430.15,+8.60%,+26.88%,937.56,802.49,+16.83%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,14.43%,Wrong early sell,"2,063.50","-6,721.50",FY 2024-25,FY 2024-25
CDSL,2024-05-09,2024-10-25,3,6209.1,4290.45,-1918.65,2069.7000000000003,1430.1499999999999,+8.60%,+26.88%,937.56,802.49,+16.83%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,14.43%,Wrong early sell,619.05,"-1,918.65",FY 2024-25,FY 2024-25
SIEMENS,2024-05-09,2024-11-26,1,6160.05,7265.0,1104.95,6160.05,7265.0,+16.21%,+46.92%,3085.51,2440.70,+26.42%,+1.83%,+12.14%,4160.17,3777.77,+10.12%,Good call,3155.60009765625,-56.56%,Good call,"-4,109.40","1,104.95",FY 2024-25,FY 2024-25
EASEMYTRIP,2024-05-10,2024-07-08,10,429.0,414.2,-14.8,42.9,41.42,-5.29%,+0.47%,22.75,21.45,+6.08%,-4.66%,-4.87%,21.62,21.67,-0.22%,Bad call,7.980000019073486,-80.73%,Good call,-334.40,-14.80,FY 2024-25,FY 2024-25
BANKBARODA,2024-05-10,2024-07-10,20,5142.0,5117.0,-25.0,257.1,255.85,-4.08%,+12.57%,249.87,212.91,+17.36%,-3.00%,+8.80%,255.68,227.95,+12.16%,Bad call,273.6499938964844,6.96%,Wrong early sell,356.00,-25.00,FY 2024-25,FY 2024-25
INDHOTEL,2024-05-10,2024-08-13,10,5459.0,6145.0,686.0,545.9,614.5,-6.45%,+16.07%,577.57,465.54,+24.06%,-0.07%,+15.19%,609.36,528.66,+15.26%,Good call,746.5499877929688,21.49%,Wrong early sell,"1,320.50",686.00,FY 2024-25,FY 2024-25
TATAPOWER,2024-05-10,2024-10-22,2,812.3,886.1,73.8,406.15,443.05,+1.11%,+30.62%,406.02,314.28,+29.19%,-1.57%,+4.59%,440.20,414.29,+6.25%,Good call,400.25,-9.66%,Good call,-85.60,73.80,FY 2024-25,FY 2024-25
TATAPOWER,2024-05-10,2024-10-22,8,3249.2,3544.4,295.2,406.15,443.05,+1.11%,+30.62%,406.02,314.28,+29.19%,-1.57%,+4.59%,440.20,414.29,+6.25%,Good call,400.25,-9.66%,Good call,-342.40,295.20,FY 2024-25,FY 2024-25
CDSL,2024-05-10,2024-10-25,5,10159.75,7150.75,-3009.0,2031.95,1430.15,+5.48%,+23.17%,939.44,804.51,+16.77%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,14.43%,Wrong early sell,"1,031.75","-3,009.00",FY 2024-25,FY 2024-25
CDSL,2024-05-10,2024-10-25,5,9948.0,7150.75,-2797.25,1989.6,1430.15,+5.48%,+23.17%,939.44,804.51,+16.77%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,14.43%,Wrong early sell,"1,031.75","-2,797.25",FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-10-01,13,12543.7,12712.05,168.35,964.9000000000001,977.8499999999999,-3.28%,+23.68%,977.81,764.63,+27.88%,-7.86%,+1.24%,1038.60,945.20,+9.88%,Good call,403.29998779296875,-58.76%,Good call,"-7,469.15",168.35,FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-10-03,9,8684.1,8406.9,-277.2,964.9000000000001,934.0999999999999,-3.28%,+23.68%,977.81,764.63,+27.88%,-11.50%,-3.01%,1037.09,946.27,+9.60%,Bad call,403.29998779296875,-56.82%,Good call,"-4,777.20",-277.20,FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-10-03,7,6754.65,6538.7,-215.95,964.9499999999999,934.1,-3.28%,+23.68%,977.81,764.63,+27.88%,-11.50%,-3.01%,1037.09,946.27,+9.60%,Bad call,403.29998779296875,-56.82%,Good call,"-3,715.60",-215.95,FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-10-03,21,20263.95,19615.05,-648.9,964.95,934.05,-3.28%,+23.68%,977.81,764.63,+27.88%,-11.50%,-3.01%,1037.09,946.27,+9.60%,Bad call,403.29998779296875,-56.82%,Good call,"-11,145.75",-648.90,FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-10-03,3,2877.6,2802.15,-75.45,959.1999999999999,934.0500000000001,-3.28%,+23.68%,977.81,764.63,+27.88%,-11.50%,-3.01%,1037.09,946.27,+9.60%,Bad call,403.29998779296875,-56.82%,Good call,"-1,592.25",-75.45,FY 2024-25,FY 2024-25
TITAGARH,2024-05-16,2024-05-24,1,1171.9,1234.8,62.9,1171.9,1234.8,+24.89%,+35.09%,969.08,895.89,+8.17%,+22.41%,+34.55%,1000.68,910.42,+9.91%,Good call,895.9000244140625,-27.45%,Good call,-338.90,62.90,FY 2024-25,FY 2024-25
EASEMYTRIP,2024-05-16,2024-07-08,30,1316.1,1242.6,-73.5,43.87,41.419999999999995,-2.30%,+2.77%,22.57,21.46,+5.18%,-4.66%,-4.87%,21.62,21.67,-0.22%,Bad call,7.980000019073486,-80.73%,Good call,"-1,003.20",-73.50,FY 2024-25,FY 2024-25
EASEMYTRIP,2024-05-16,2024-08-26,70,3070.9,2835.0,-235.9,43.870000000000005,40.5,-2.30%,+2.77%,22.57,21.46,+5.18%,-1.32%,-6.38%,20.52,21.63,-5.13%,Bad call,7.980000019073486,-80.30%,Good call,"-2,276.40",-235.90,FY 2024-25,FY 2024-25
PRICOLLTD,2024-05-16,2024-10-01,20,9034.0,9401.0,367.0,451.7,470.05,+12.88%,+25.54%,400.16,359.81,+11.21%,-4.95%,+8.44%,497.14,435.76,+14.08%,Good call,527.2999877929688,12.18%,Wrong early sell,"1,145.00",367.00,FY 2024-25,FY 2024-25
KAYNES,2024-05-17,2024-05-24,2,5779.9,6582.2,802.3,2889.95,3291.1,+14.45%,+24.75%,2691.41,2469.26,+9.00%,+21.93%,+32.38%,2714.60,2500.14,+8.58%,Good call,6735.0,104.64%,Wrong early sell,"6,887.80",802.30,FY 2024-25,FY 2024-25
PHOENIXLTD,2024-05-21,2024-08-13,1,2992.45,3402.05,409.6,2992.45,3402.05,+8.36%,+35.26%,1446.37,1158.78,+24.82%,-4.58%,+21.13%,1791.26,1411.06,+26.94%,Good call,1711.0999755859375,-49.70%,Good call,"-1,690.95",409.60,FY 2024-25,FY 2024-25
PREMIERPOL,2024-05-21,2024-08-13,1,203.05,210.68,7.63,203.05,210.68,+4.77%,+29.75%,38.15,30.80,+23.83%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.60%,Good call,-167.70,7.63,FY 2024-25,FY 2024-25
PREMIERPOL,2024-05-21,2024-08-13,1,203.05,210.57,7.52,203.05,210.57,+4.77%,+29.75%,38.15,30.80,+23.83%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.59%,Good call,-167.59,7.52,FY 2024-25,FY 2024-25
PREMIERPOL,2024-05-21,2024-08-13,1,203.05,210.57,7.52,203.05,210.57,+4.77%,+29.75%,38.15,30.80,+23.83%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.59%,Good call,-167.59,7.52,FY 2024-25,FY 2024-25
PREMIERPOL,2024-05-21,2024-08-13,3,609.15,631.68,22.53,203.04999999999998,210.55999999999997,+4.77%,+29.75%,38.15,30.80,+23.83%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.59%,Good call,-502.74,22.53,FY 2024-25,FY 2024-25
PREMIERPOL,2024-05-21,2024-08-13,1,203.05,210.55,7.5,203.05,210.55,+4.77%,+29.75%,38.15,30.80,+23.83%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.59%,Good call,-167.57,7.50,FY 2024-25,FY 2024-25
PREMIERPOL,2024-05-21,2024-08-13,3,609.15,631.62,22.47,203.04999999999998,210.54,+4.77%,+29.75%,38.15,30.80,+23.83%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.59%,Good call,-502.68,22.47,FY 2024-25,FY 2024-25
PRECWIRE,2024-05-21,2024-10-07,10,1400.0,1774.2,374.2,140.0,177.42000000000002,+4.23%,+11.62%,129.38,120.80,+7.10%,-0.50%,+20.26%,175.65,145.33,+20.86%,Good call,211.0,18.93%,Wrong early sell,335.80,374.20,FY 2024-25,FY 2024-25
SUNDARMHLD,2024-05-22,2024-05-30,1,258.85,281.05,22.2,258.85,281.05,+17.02%,+58.57%,215.97,159.38,+35.51%,+18.76%,+62.56%,224.72,164.16,+36.89%,Good call,662.6500244140625,135.78%,Wrong early sell,381.60,22.20,FY 2024-25,FY 2024-25
SUNDARMHLD,2024-05-22,2024-05-30,11,2847.35,3091.55,244.2,258.84999999999997,281.05,+17.02%,+58.57%,215.97,159.38,+35.51%,+18.76%,+62.56%,224.72,164.16,+36.89%,Good call,662.6500244140625,135.78%,Wrong early sell,"4,197.60",244.20,FY 2024-25,FY 2024-25
SUNDARMHLD,2024-05-22,2024-05-30,33,8542.05,9274.65,732.6,258.84999999999997,281.05,+17.02%,+58.57%,215.97,159.38,+35.51%,+18.76%,+62.56%,224.72,164.16,+36.89%,Good call,662.6500244140625,135.78%,Wrong early sell,"12,592.80",732.60,FY 2024-25,FY 2024-25
POONAWALLA,2024-05-22,2024-08-26,5,2315.0,2033.25,-281.75,463.0,406.65,-4.16%,+5.43%,475.15,431.94,+10.00%,+2.62%,-6.95%,396.07,436.79,-9.32%,Bad call,490.3999938964844,20.60%,Wrong early sell,418.75,-281.75,FY 2024-25,FY 2024-25
ACE,2024-05-22,2024-10-03,5,7906.0,6844.25,-1061.75,1581.2,1368.85,+6.39%,+53.66%,1427.36,988.20,+44.44%,+3.40%,+7.30%,1322.65,1274.59,+3.77%,Bad call,1114.199951171875,-18.60%,Good call,"-1,273.25","-1,061.75",FY 2024-25,FY 2024-25
BIKAJI,2024-05-24,2024-10-07,5,2792.5,4310.0,1517.5,558.5,862.0,+6.88%,+7.05%,519.12,518.26,+0.17%,+0.33%,+32.20%,850.21,645.25,+31.76%,Good call,730.2999877929688,-15.28%,Good call,-658.50,"1,517.50",FY 2024-25,FY 2024-25
ETERNAL,2024-05-24,2024-10-24,1,180.55,254.6,74.05,180.55,254.6,-0.10%,+35.77%,183.09,134.72,+35.91%,-5.21%,+25.28%,268.27,202.99,+32.16%,Good call,333.70001220703125,31.07%,Wrong early sell,79.10,74.05,FY 2024-25,FY 2024-25
PRICOLLTD,2024-05-27,2024-10-01,1,441.7,470.05,28.35,441.7,470.05,+8.82%,+21.68%,408.38,365.24,+11.81%,-4.95%,+8.44%,497.14,435.76,+14.08%,Good call,527.2999877929688,12.18%,Wrong early sell,57.25,28.35,FY 2024-25,FY 2024-25
PRICOLLTD,2024-05-27,2024-10-01,19,8392.3,8930.95,538.65,441.7,470.05,+8.82%,+21.68%,408.38,365.24,+11.81%,-4.95%,+8.44%,497.14,435.76,+14.08%,Good call,527.2999877929688,12.18%,Wrong early sell,"1,087.75",538.65,FY 2024-25,FY 2024-25
BBL,2024-05-28,2024-07-19,1,4276.5,4327.6,51.1,4276.5,4327.6,+26.05%,+70.63%,3236.13,2390.64,+35.37%,-2.42%,+49.39%,4436.65,2897.95,+53.10%,Good call,3025.199951171875,-30.10%,Good call,"-1,302.40",51.10,FY 2024-25,FY 2024-25
BBL,2024-05-28,2024-07-19,1,4276.5,4327.25,50.75,4276.5,4327.25,+26.05%,+70.63%,3236.13,2390.64,+35.37%,-2.42%,+49.39%,4436.65,2897.95,+53.10%,Good call,3025.199951171875,-30.09%,Good call,"-1,302.05",50.75,FY 2024-25,FY 2024-25
BBL,2024-05-28,2024-07-19,1,4276.5,4330.0,53.5,4276.5,4330.0,+26.05%,+70.63%,3236.13,2390.64,+35.37%,-2.42%,+49.39%,4436.65,2897.95,+53.10%,Good call,3025.199951171875,-30.13%,Good call,"-1,304.80",53.50,FY 2024-25,FY 2024-25
ELGIEQUIP,2024-05-30,2024-07-05,1,590.45,737.8,147.35,590.45,737.8,-5.34%,+5.55%,622.14,557.96,+11.50%,+12.21%,+26.04%,652.99,581.33,+12.33%,Good call,490.29998779296875,-33.55%,Good call,-247.50,147.35,FY 2024-25,FY 2024-25
ANANTRAJ,2024-05-30,2024-10-25,2,743.8,1330.0,586.2,371.9,665.0,+6.77%,+28.43%,346.04,287.68,+20.29%,-1.56%,+44.66%,670.29,456.12,+46.95%,Good call,630.75,-5.15%,Good call,-68.50,586.20,FY 2024-25,FY 2024-25
ANANTRAJ,2024-05-30,2024-10-25,8,2975.6,5320.0,2344.4,371.95,665.0,+6.77%,+28.43%,346.04,287.68,+20.29%,-1.56%,+44.66%,670.29,456.12,+46.95%,Good call,630.75,-5.15%,Good call,-274.00,"2,344.40",FY 2024-25,FY 2024-25
ANANTRAJ,2024-05-30,2024-10-25,5,1859.75,3325.0,1465.25,371.95,665.0,+6.77%,+28.43%,346.04,287.68,+20.29%,-1.56%,+44.66%,670.29,456.12,+46.95%,Good call,630.75,-5.15%,Good call,-171.25,"1,465.25",FY 2024-25,FY 2024-25
ANANTRAJ,2024-05-30,2024-10-25,1,371.95,665.0,293.05,371.95,665.0,+6.77%,+28.43%,346.04,287.68,+20.29%,-1.56%,+44.66%,670.29,456.12,+46.95%,Good call,630.75,-5.15%,Good call,-34.25,293.05,FY 2024-25,FY 2024-25
ANANTRAJ,2024-05-30,2024-10-25,59,21945.05,39235.0,17289.95,371.95,665.0,+6.77%,+28.43%,346.04,287.68,+20.29%,-1.56%,+44.66%,670.29,456.12,+46.95%,Good call,630.75,-5.15%,Good call,"-2,020.75","17,289.95",FY 2024-25,FY 2024-25
KPIGREEN,2024-05-31,2024-08-26,2,1718.05,1818.2,100.15,859.025,909.1,+2.52%,+64.65%,591.35,368.20,+60.61%,-3.90%,+22.25%,629.22,494.63,+27.21%,Good call,522.2000122070312,-42.56%,Good call,-773.80,100.15,FY 2024-25,FY 2024-25
KPIGREEN,2024-05-31,2024-08-26,2,1718.05,1818.2,100.15,859.025,909.1,+2.52%,+64.65%,591.35,368.20,+60.61%,-3.90%,+22.25%,629.22,494.63,+27.21%,Good call,522.2000122070312,-42.56%,Good call,-773.80,100.15,FY 2024-25,FY 2024-25
VBL,2024-05-31,2024-10-24,4,2242.0,2426.0,184.0,560.5,606.5,-1.64%,+19.96%,578.09,474.01,+21.96%,-0.29%,+3.33%,609.32,588.01,+3.62%,Good call,459.3500061035156,-24.26%,Good call,-588.60,184.00,FY 2024-25,FY 2024-25
VBL,2024-05-31,2024-10-24,6,3363.0,3639.0,276.0,560.5,606.5,-1.64%,+19.96%,578.09,474.01,+21.96%,-0.29%,+3.33%,609.32,588.01,+3.62%,Good call,459.3500061035156,-24.26%,Good call,-882.90,276.00,FY 2024-25,FY 2024-25
ETERNAL,2024-05-31,2024-10-24,33,5781.6,8401.8,2620.2,175.20000000000002,254.59999999999997,-3.58%,+30.56%,185.80,137.21,+35.41%,-5.21%,+25.28%,268.27,202.99,+32.16%,Good call,333.70001220703125,31.07%,Wrong early sell,"2,610.30","2,620.20",FY 2024-25,FY 2024-25
ETERNAL,2024-05-31,2024-10-24,17,2978.4,4328.2,1349.8,175.20000000000002,254.6,-3.58%,+30.56%,185.80,137.21,+35.41%,-5.21%,+25.28%,268.27,202.99,+32.16%,Good call,333.70001220703125,31.07%,Wrong early sell,"1,344.70","1,349.80",FY 2024-25,FY 2024-25
ITC,2024-06-04,2024-07-05,1,417.75,433.35,15.6,417.75,433.35,-1.70%,-2.73%,408.30,412.63,-1.05%,+1.54%,+1.68%,412.82,412.26,+0.14%,Good call,420.6499938964844,-2.93%,Good call,-12.70,15.60,FY 2024-25,FY 2024-25
ADANIENT,2024-06-04,2024-07-05,10,30408.0,31340.0,932.0,3040.8,3134.0,-5.62%,+4.39%,3113.70,2814.99,+10.61%,+0.27%,+8.84%,3137.97,2890.66,+8.56%,Good call,2492.800048828125,-20.46%,Good call,"-6,412.00",932.00,FY 2024-25,FY 2024-25
ADANIENT,2024-06-04,2024-07-05,2,5920.8,6268.0,347.2,2960.4,3134.0,-5.62%,+4.39%,3113.70,2814.99,+10.61%,+0.27%,+8.84%,3137.97,2890.66,+8.56%,Good call,2492.800048828125,-20.46%,Good call,"-1,282.40",347.20,FY 2024-25,FY 2024-25
INFY,2024-06-04,2024-07-05,1,1362.5,1647.05,284.55,1362.5,1647.05,-2.47%,-4.98%,1372.20,1408.50,-2.58%,+12.38%,+10.96%,1407.81,1425.76,-1.26%,Good call,1504.5,-8.65%,Good call,-142.55,284.55,FY 2024-25,FY 2024-25
BANKBARODA,2024-06-04,2024-07-10,9,2223.0,2302.65,79.65,247.0,255.85000000000002,-6.19%,+7.08%,248.86,218.02,+14.14%,-3.00%,+8.80%,255.68,227.95,+12.16%,Good call,273.6499938964844,6.96%,Wrong early sell,160.20,79.65,FY 2024-25,FY 2024-25
BBL,2024-06-04,2024-07-19,1,4107.8,4330.0,222.2,4107.8,4330.0,+18.24%,+64.47%,3409.36,2450.93,+39.10%,-2.42%,+49.39%,4436.65,2897.95,+53.10%,Good call,3025.199951171875,-30.13%,Good call,"-1,304.80",222.20,FY 2024-25,FY 2024-25
BBL,2024-06-04,2024-08-13,2,8215.6,9647.1,1431.5,4107.8,4823.55,+18.24%,+64.47%,3409.36,2450.93,+39.10%,+0.40%,+50.72%,4709.49,3137.02,+50.13%,Good call,3025.199951171875,-37.28%,Good call,"-3,596.70","1,431.50",FY 2024-25,FY 2024-25
DATAPATTNS,2024-06-04,2024-08-13,2,5392.0,5924.1,532.1,2696.0,2962.05,-6.70%,+16.03%,2791.71,2244.70,+24.37%,-1.44%,+21.63%,3031.67,2456.52,+23.41%,Good call,2790.800048828125,-5.78%,Good call,-342.50,532.10,FY 2024-25,FY 2024-25
DATAPATTNS,2024-06-04,2024-08-13,1,2696.0,2962.05,266.05,2696.0,2962.05,-6.70%,+16.03%,2791.71,2244.70,+24.37%,-1.44%,+21.63%,3031.67,2456.52,+23.41%,Good call,2790.800048828125,-5.78%,Good call,-171.25,266.05,FY 2024-25,FY 2024-25
PREMIERPOL,2024-06-04,2024-08-13,18,3382.2,3789.72,407.52,187.89999999999998,210.54,-3.95%,+16.20%,38.33,31.69,+20.97%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.59%,Good call,"-3,016.08",407.52,FY 2024-25,FY 2024-25
PREMIERPOL,2024-06-04,2024-08-13,2,375.9,421.08,45.18,187.95,210.54,-3.95%,+16.20%,38.33,31.69,+20.97%,-2.61%,+14.12%,42.91,36.62,+17.17%,Good call,42.97999954223633,-79.59%,Good call,-335.12,45.18,FY 2024-25,FY 2024-25
BANKBARODA,2024-06-04,2024-08-26,11,2717.0,2769.8,52.8,247.0,251.8,-6.19%,+7.08%,248.86,218.02,+14.14%,-2.46%,+3.43%,249.15,234.97,+6.03%,Good call,273.6499938964844,8.68%,Wrong early sell,240.35,52.80,FY 2024-25,FY 2024-25
BANKBARODA,2024-06-04,2024-08-26,50,12247.5,12590.0,342.5,244.95,251.8,-6.19%,+7.08%,248.86,218.02,+14.14%,-2.46%,+3.43%,249.15,234.97,+6.03%,Good call,273.6499938964844,8.68%,Wrong early sell,"1,092.50",342.50,FY 2024-25,FY 2024-25
EASEMYTRIP,2024-06-04,2024-08-26,151,6274.05,6115.5,-158.55,41.550000000000004,40.5,-10.59%,-7.58%,22.26,21.53,+3.37%,-1.32%,-6.38%,20.52,21.63,-5.13%,Bad call,7.980000019073486,-80.30%,Good call,"-4,910.52",-158.55,FY 2024-25,FY 2024-25
EASEMYTRIP,2024-06-04,2024-08-26,1,38.5,40.5,2.0,38.5,40.5,-10.59%,-7.58%,22.26,21.53,+3.37%,-1.32%,-6.38%,20.52,21.63,-5.13%,Good call,7.980000019073486,-80.30%,Good call,-32.52,2.00,FY 2024-25,FY 2024-25
CANBK,2024-06-04,2024-09-03,100,10860.0,11165.0,305.0,108.6,111.65,-6.53%,+17.01%,110.47,88.24,+25.18%,-1.41%,+5.90%,109.11,101.57,+7.42%,Good call,129.1300048828125,15.66%,Wrong early sell,"1,748.00",305.00,FY 2024-25,FY 2024-25
MARUTI,2024-06-04,2024-09-17,1,12193.8,12180.25,-13.55,12193.8,12180.25,-3.15%,+10.87%,12321.18,10762.65,+14.48%,-1.19%,+4.87%,12260.44,11552.20,+6.13%,Bad call,16388.0,34.55%,Wrong early sell,"4,207.75",-13.55,FY 2024-25,FY 2024-25
BEL,2024-06-04,2024-10-03,96,25224.0,27019.2,1795.2,262.75,281.45,+7.12%,+42.96%,236.05,176.89,+33.45%,-5.70%,+13.13%,293.23,244.43,+19.97%,Good call,415.1499938964844,47.50%,Wrong early sell,"12,835.20","1,795.20",FY 2024-25,FY 2024-25
BEL,2024-06-04,2024-10-03,3,788.4,844.35,55.95,262.8,281.45,+7.12%,+42.96%,236.05,176.89,+33.45%,-5.70%,+13.13%,293.23,244.43,+19.97%,Good call,415.1499938964844,47.50%,Wrong early sell,401.10,55.95,FY 2024-25,FY 2024-25
